0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.594685157640178663e-07,0.000000000000000000e+00,5.000000355687467257e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.270948479025477451e-06,0.000000000000000000e+00,5.000002834794337048e-01,0.000000000000000000e+00
-3.300836166375793285e-06,0.000000000000000000e+00,9.999999999945522466e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999999945522466e-01,0.000000000000000000e+00,-3.300836166375793285e-06,4.273286457649086136e-06,0.000000000000000000e+00,5.000009531302295196e-01,0.000000000000000000e+00
-7.794664204246531746e-06,0.000000000000000000e+00,9.999999999696216335e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999999696216335e-01,0.000000000000000000e+00,-7.794664204246531746e-06,1.009103390783471952e-05,0.000000000000000000e+00,5.000022507191709265e-01,0.000000000000000000e+00
-1.516637462664581967e-05,0.000000000000000000e+00,9.999999998849905536e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999998849905536e-01,0.000000000000000000e+00,-1.516637462664581967e-05,1.963452464737501532e-05,0.000000000000000000e+00,5.000043792375311602e-01,0.000000000000000000e+00
-2.610820032683899109e-05,0.000000000000000000e+00,9.999999996591809603e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999996591809603e-01,0.000000000000000000e+00,-2.610820032683899109e-05,3.379995160135199729e-05,0.000000000000000000e+00,5.000075384664464107e-01,0.000000000000000000e+00
-4.130149798702348107e-05,0.000000000000000000e+00,9.999999991470931437e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999991470931437e-01,0.000000000000000000e+00,-4.130149798702348107e-05,5.346944564940255234e-05,0.000000000000000000e+00,5.000119249641131747e-01,0.000000000000000000e+00
-6.141680399300069790e-05,0.000000000000000000e+00,9.999999981139880978e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999981139880978e-01,0.000000000000000000e+00,-6.141680399300069790e-05,7.951115552598746574e-05,0.000000000000000000e+00,5.000177320482513954e-01,0.000000000000000000e+00
-8.711389034526716222e-05,0.000000000000000000e+00,9.999999962055849956e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999962055849956e-01,0.000000000000000000e+00,-8.711389034526716222e-05,1.127793288378119868e-04,0.000000000000000000e+00,5.000251497735372919e-01,0.000000000000000000e+00
-1.190418205646390378e-04,0.000000000000000000e+00,9.999999929145224620e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999929145224620e-01,0.000000000000000000e+00,-1.190418205646390378e-04,1.541143941241457632e-04,0.000000000000000000e+00,5.000343649043266225e-01,0.000000000000000000e+00
-1.578390055900057848e-04,0.000000000000000000e+00,9.999999875434241181e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999875434241181e-01,0.000000000000000000e+00,-1.578390055900057848e-04,2.043430438874908417e-04,0.000000000000000000e+00,5.000455608829802445e-01,0.000000000000000000e+00
-2.041332596652556657e-04,0.000000000000000000e+00,9.999999791648059855e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999791648059855e-01,0.000000000000000000e+00,-2.041332596652556657e-04,2.642783185221647593e-04,0.000000000000000000e+00,5.000589177940978347e-01,0.000000000000000000e+00
-2.585418562118352542e-04,0.000000000000000000e+00,9.999999665780537894e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999665780537894e-01,0.000000000000000000e+00,-2.585418562118352542e-04,3.347196910703701235e-04,0.000000000000000000e+00,5.000746123249533159e-01,0.000000000000000000e+00
-3.216715836828032524e-04,0.000000000000000000e+00,9.999999482636947601e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999482636947601e-01,0.000000000000000000e+00,-3.216715836828032524e-04,4.164531527355377102e-04,0.000000000000000000e+00,5.000928177224235327e-01,0.000000000000000000e+00
-3.941188013936289172e-04,0.000000000000000000e+00,9.999999223351822009e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999223351822009e-01,0.000000000000000000e+00,-3.941188013936289172e-04,5.102512990837665191e-04,0.000000000000000000e+00,5.001137037466898416e-01,0.000000000000000000e+00
-4.764694953243631581e-04,0.000000000000000000e+00,9.999998864884035443e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999998864884035443e-01,0.000000000000000000e+00,-4.764694953243631581e-04,6.168734168655611548e-04,0.000000000000000000e+00,5.001374366219836221e-01,0.000000000000000000e+00
-5.692993338871949090e-04,0.000000000000000000e+00,9.999998379491210621e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999998379491210621e-01,0.000000000000000000e+00,-5.692993338871949090e-04,7.370655713897150208e-04,0.000000000000000000e+00,5.001641789846462682e-01,0.000000000000000000e+00
-6.731737236527903607e-04,0.000000000000000000e+00,9.999997734185431808e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999997734185431808e-01,0.000000000000000000e+00,-6.731737236527903607e-04,8.715606943836331231e-04,0.000000000000000000e+00,5.001940898287567938e-01,0.000000000000000000e+00
-7.886478650282156833e-04,0.000000000000000000e+00,9.999996890172241359e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999996890172241359e-01,0.000000000000000000e+00,-7.886478650282156833e-04,1.021078672273677398e-03,0.000000000000000000e+00,5.002273244495809568e-01,0.000000000000000000e+00
-9.162668078786525378e-04,0.000000000000000000e+00,9.999995802274802559e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999995802274802559e-01,0.000000000000000000e+00,-9.162668078786525378e-04,1.186326434821078366e-03,0.000000000000000000e+00,5.002640343850845994e-01,0.000000000000000000e+00
-1.056565507084557482e-03,0.000000000000000000e+00,9.999994418345088398e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999994418345088398e-01,0.000000000000000000e+00,-1.056565507084557482e-03,1.367998044048906276e-03,0.000000000000000000e+00,5.003043673557476811e-01,0.000000000000000000e+00
-1.210068878025376922e-03,0.000000000000000000e+00,9.999992678663871537e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999992678663871537e-01,0.000000000000000000e+00,-1.210068878025376922e-03,1.566774783397333710e-03,0.000000000000000000e+00,5.003484672029084868e-01,0.000000000000000000e+00
-1.377291851980413841e-03,0.000000000000000000e+00,9.999990515331274032e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999990515331274032e-01,0.000000000000000000e+00,-1.377291851980413841e-03,1.783325247044234129e-03,0.000000000000000000e+00,5.003964738258604994e-01,0.000000000000000000e+00
-1.558739431436969225e-03,0.000000000000000000e+00,9.999987851649545512e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999987851649545512e-01,0.000000000000000000e+00,-1.558739431436969225e-03,2.018305429330146707e-03,0.000000000000000000e+00,5.004485231179173210e-01,0.000000000000000000e+00
-1.754906745295438516e-03,0.000000000000000000e+00,9.999984601499720682e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999984601499720682e-01,0.000000000000000000e+00,-1.754906745295438516e-03,2.272358814226577584e-03,0.000000000000000000e+00,5.005047469016552508e-01,0.000000000000000000e+00
-1.966279103960627463e-03,0.000000000000000000e+00,9.999980668713741583e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999980668713741583e-01,0.000000000000000000e+00,-1.966279103960627463e-03,2.546116464787955697e-03,0.000000000000000000e+00,5.005652728635355819e-01,0.000000000000000000e+00
-2.193332054308202994e-03,0.000000000000000000e+00,9.999975946443568908e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999975946443568908e-01,0.000000000000000000e+00,-2.193332054308202994e-03,2.840197112528882080e-03,0.000000000000000000e+00,5.006302244881012387e-01,0.000000000000000000e+00
-2.436531434514866389e-03,0.000000000000000000e+00,9.999970316528787873e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999970316528787873e-01,0.000000000000000000e+00,-2.436531434514866389e-03,3.155207246668427154e-03,0.000000000000000000e+00,5.006997209919393788e-01,0.000000000000000000e+00
-2.696333428740534804e-03,0.000000000000000000e+00,9.999963648864135246e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999963648864135246e-01,0.000000000000000000e+00,-2.696333428740534804e-03,3.491741203185101151e-03,0.000000000000000000e+00,5.007738772575905939e-01,0.000000000000000000e+00
-2.973184621650635726e-03,0.000000000000000000e+00,9.999955800768349778e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999955800768349778e-01,0.000000000000000000e+00,-2.973184621650635726e-03,3.850381253626640899e-03,0.000000000000000000e+00,5.008528037675835654e-01,0.000000000000000000e+00
-3.267522052766366064e-03,0.000000000000000000e+00,9.999946616355682716e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999946616355682716e-01,0.000000000000000000e+00,-3.267522052766366064e-03,4.231697693620244116e-03,0.000000000000000000e+00,5.009366065387644840e-01,0.000000000000000000e+00
-3.579773270630706283e-03,0.000000000000000000e+00,9.999935925911379586e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999935925911379586e-01,0.000000000000000000e+00,-3.579773270630706283e-03,4.636248931029619651e-03,0.000000000000000000e+00,5.010253870570872126e-01,0.000000000000000000e+00
-3.910356386777807079e-03,0.000000000000000000e+00,9.999923545272375591e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999923545272375591e-01,0.000000000000000000e+00,-3.910356386777807079e-03,5.064581573706935548e-03,0.000000000000000000e+00,5.011192422130215096e-01,0.000000000000000000e+00
-4.259680129493419523e-03,0.000000000000000000e+00,9.999909275214422522e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999909275214422522e-01,0.000000000000000000e+00,-4.259680129493419523e-03,5.517230516788532678e-03,0.000000000000000000e+00,5.012182642377341901e-01,0.000000000000000000e+00
-4.628143897353953658e-03,0.000000000000000000e+00,9.999892900846815147e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999892900846815147e-01,0.000000000000000000e+00,-4.628143897353953658e-03,5.994719029484606512e-03,0.000000000000000000e+00,5.013225406401892181e-01,0.000000000000000000e+00
-5.016137812531909317e-03,0.000000000000000000e+00,9.999874191015832858e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999874191015832858e-01,0.000000000000000000e+00,-5.016137812531909317e-03,6.497558841314783097e-03,0.000000000000000000e+00,5.014321541453093944e-01,0.000000000000000000e+00
-5.424042773855448051e-03,0.000000000000000000e+00,9.999852897717982358e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999852897717982358e-01,0.000000000000000000e+00,-5.424042773855448051e-03,7.026250227742386958e-03,0.000000000000000000e+00,5.015471826333357530e-01,0.000000000000000000e+00
-5.852230509610096242e-03,0.000000000000000000e+00,9.999828755524078350e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999828755524078350e-01,0.000000000000000000e+00,-5.852230509610096242e-03,7.581282095161919095e-03,0.000000000000000000e+00,5.016676990805151171e-01,0.000000000000000000e+00
-6.301063630070763769e-03,0.000000000000000000e+00,9.999801481015159199e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999801481015159199e-01,0.000000000000000000e+00,-6.301063630070763769e-03,8.163132065195652723e-03,0.000000000000000000e+00,5.017937715012428246e-01,0.000000000000000000e+00
-6.770895679752493741e-03,0.000000000000000000e+00,9.999770772231201255e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999770772231201255e-01,0.000000000000000000e+00,-6.770895679752493741e-03,8.772266558256533800e-03,0.000000000000000000e+00,5.019254628917801941e-01,0.000000000000000000e+00
-7.262071189368723978e-03,0.000000000000000000e+00,9.999736308133532203e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999736308133532203e-01,0.000000000000000000e+00,-7.262071189368723978e-03,9.409140876336850173e-03,0.000000000000000000e+00,5.020628311756614170e-01,0.000000000000000000e+00
-7.774925727486135807e-03,0.000000000000000000e+00,9.999697748081849413e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999697748081849413e-01,0.000000000000000000e+00,-7.774925727486135807e-03,1.007419928498237867e-02,0.000000000000000000e+00,5.022059291509043399e-01,0.000000000000000000e+00
-8.309785951865640216e-03,0.000000000000000000e+00,9.999654731326648172e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999654731326648172e-01,0.000000000000000000e+00,-8.309785951865640216e-03,1.076787509441521490e-02,0.000000000000000000e+00,5.023548044391240586e-01,0.000000000000000000e+00
-8.866969660479409598e-03,0.000000000000000000e+00,9.999606876517896925e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999606876517896925e-01,0.000000000000000000e+00,-8.866969660479409598e-03,1.149059073976810112e-02,0.000000000000000000e+00,5.025094994366577916e-01,0.000000000000000000e+00
-9.446785842194424521e-03,0.000000000000000000e+00,9.999553781230698934e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999553781230698934e-01,0.000000000000000000e+00,-9.446785842194424521e-03,1.224275786039649878e-02,0.000000000000000000e+00,5.026700512677915178e-01,0.000000000000000000e+00
-1.004953472711356093e-02,0.000000000000000000e+00,9.999495021508678638e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999495021508678638e-01,0.000000000000000000e+00,-1.004953472711356093e-02,1.302477737823551016e-02,0.000000000000000000e+00,5.028364917401829670e-01,0.000000000000000000e+00
-1.067550783656569073e-02,0.000000000000000000e+00,9.999430151425787727e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999430151425787727e-01,0.000000000000000000e+00,-1.067550783656569073e-02,1.383703957517052122e-02,0.000000000000000000e+00,5.030088473025678963e-01,0.000000000000000000e+00
-1.132498803273708846e-02,0.000000000000000000e+00,9.999358702667178189e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999358702667178189e-01,0.000000000000000000e+00,-1.132498803273708846e-02,1.467992416939292027e-02,0.000000000000000000e+00,5.031871390048303638e-01,0.000000000000000000e+00
-1.199824956793688231e-02,0.000000000000000000e+00,9.999280184129782922e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999280184129782922e-01,0.000000000000000000e+00,-1.199824956793688231e-02,1.555380039071297717e-02,0.000000000000000000e+00,5.033713824605201559e-01,0.000000000000000000e+00
-1.269555813349013303e-02,0.000000000000000000e+00,9.999194081543167911e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999194081543167911e-01,0.000000000000000000e+00,-1.269555813349013303e-02,1.645902705480526904e-02,0.000000000000000000e+00,5.035615878118855360e-01,0.000000000000000000e+00
-1.341717090825278631e-02,0.000000000000000000e+00,9.999099857111232170e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999099857111232170e-01,0.000000000000000000e+00,-1.341717090825278631e-02,1.739595263636262157e-02,0.000000000000000000e+00,5.037577596974969207e-01,0.000000000000000000e+00
-1.416333660674351340e-02,0.000000000000000000e+00,9.998996949175272819e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.998996949175272819e-01,0.000000000000000000e+00,-1.416333660674351340e-02,1.836491534113713145e-02,0.000000000000000000e+00,5.039598972225252105e-01,0.000000000000000000e+00
-1.493429552688825893e-02,0.000000000000000000e+00,9.998884771898891577e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.998884771898891577e-01,0.000000000000000000e+00,-1.493429552688825893e-02,1.936624317684908225e-02,0.000000000000000000e+00,5.041679939317362802e-01,0.000000000000000000e+00
-1.573027959737410483e-02,0.000000000000000000e+00,9.998762714975230059e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.998762714975230059e-01,0.000000000000000000e+00,-1.573027959737410483e-02,2.040025402294535703e-02,0.000000000000000000e+00,5.043820377852629155e-01,0.000000000000000000e+00
-1.655151242460997305e-02,0.000000000000000000e+00,9.998630143356929123e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.998630143356929123e-01,0.000000000000000000e+00,-1.655151242460997305e-02,2.146725569919268745e-02,0.000000000000000000e+00,5.046020111372057082e-01,0.000000000000000000e+00
